HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.stressor_1,Input.stressor_2,Answer.response_1,Answer.response_2,Approve,Reject
35O6H0UNLSGJNKIJS6017CSDWA2J51,38DURKLYVFZWPU5MIZTRISY185SJW0,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Sun Apr 18 21:52:33 PDT 2021,5,BatchId:4412767;OriginalHitTemplateId:928390912;,3600,259200,Sun Apr 25 21:52:33 PDT 2021,,,3RJSC4XJ10UE7YFRW0VXER9ZF4O500,A3BV0IXS9AR8TV,Submitted,Mon Apr 19 00:53:48 PDT 2021,Mon Apr 19 00:58:35 PDT 2021,Thu Apr 22 00:58:35 PDT 2021,,,,287,0% (0/0),0% (0/0),0% (0/0),I am being stressed by my roommates being loud and not paying attention to roommate agreement.,I am concerned about COVID-19 uncertainty and my health.,"It's okay to admit a problem. Try to talk to them about your problem and see if they understand your point of view. If they keep doing that behaviours than you can try to retalk to them, or you can escalate the fact to your landlord or try to behave like them seeing if they understand what the problem is.","It's normal to feel this way in this period. Try to take all the precautions to keep yourself safe, use masks, wash your hands frequently, keep a distance of 2 meters and avoid going out when it's not necessary. But remember to keep your mental health also in consideration by talking to your dear ones frequently and also by taking care of yourself and having a routine.",,
3Y3N5A7N4G97QGYO65IQY1INV9FYME,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,386CSBG1OZMYEVK4IHZHL3EHO3K6Q2,A12UVTYGWSV0G,Approved,Mon Apr 19 09:03:44 PDT 2021,Mon Apr 19 09:05:29 PDT 2021,Thu Apr 22 09:05:29 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,105,100% (7/7),100% (7/7),100% (7/7),I am worried about not finding a job or internship for next summer.,I am worried about balancing my social and work life.,"So long as you're willing to put in the work. It's true: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.","Work-life balance can be hard if you believe that the only way to do something well is to do it yourself. This means you can never delegate, and as such you are not scalable. Your ego gets in the way of you being free, and it gets in the way of the growth of everyone who works for you.",,
3Y3N5A7N4G97QGYO65IQY1INV9FYME,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3URFVVM165ISUYBW1VGXS241WWYUZ5,A13CAAOJ5GP4UQ,Approved,Tue Apr 20 12:57:32 PDT 2021,Tue Apr 20 13:00:02 PDT 2021,Fri Apr 23 13:00:02 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,150,100% (4/4),100% (4/4),100% (4/4),I am worried about not finding a job or internship for next summer.,I am worried about balancing my social and work life.,"Finding a job is hard, but next summer is a bit a way. I am proud of you for planning ahead! Build your resume, network, get your LinkedIn profile set, and practice interviewing. The career center is also a great option. I know you've got this!",Balancing social and work life takes practice. Schedule both of your events in your phone so you can devote time to both. Create daily check ins to reflect on progress towards your goal to edit things as needed. I believe in you!,,
3Q9SPIIRWJM2ZAUZU1AX4D27QKQWAT,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3IGI0VL647K304DG2LTUY9534YNNOT,A1HAN66DJ585FF,Approved,Wed Apr 21 10:15:27 PDT 2021,Wed Apr 21 10:17:42 PDT 2021,Sat Apr 24 10:17:42 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,135,100% (1/1),100% (1/1),100% (1/1),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am worried about being able to pay for rent and having enough money to buy food.,It will be okay. Just make sure to set aside time each day to study and work on homework. Making sure to commit to school each day will ensure that you don't fall behind. Also look into the schools academic resource center if they have one.,That is a bummer. Let's look at some resources together to see if you can get some help. I've been through this and will provide any assistance I can.,,
3Q9SPIIRWJM2ZAUZU1AX4D27QKQWAT,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3WR9XG3T63BATQBB3UXWOED8NMM74K,A12UVTYGWSV0G,Approved,Mon Apr 19 09:05:41 PDT 2021,Mon Apr 19 09:07:23 PDT 2021,Thu Apr 22 09:07:23 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,102,100% (7/7),100% (7/7),100% (7/7),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am worried about being able to pay for rent and having enough money to buy food.,"Sometimes the cause of a dip in performance is reasonably obvious: your teen might have started a new school (especially if they have moved up to high school), has problems with friends, is getting inadequate sleep, spends too much time participating in afterschool activities, has a busy social life, or is preoccupied","Say Goodbye to Money Anxiety. But taking a few basic steps, such as setting a budget, building an emergency fund and monitoring your credit score, can help reset your attitude about money. By taking charge of your finances, you can shake off the money stress and start down the path toward achieving your financial goals.",,
3D06DR5225J6UY0LQZ4AVF0GSIDAMH,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,373ERPL3YO84SUAGR9WA13G04Z1TR9,AB2JXV5YUJ1Y7,Approved,Tue Apr 20 04:32:56 PDT 2021,Tue Apr 20 04:35:37 PDT 2021,Fri Apr 23 04:35:37 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,161,100% (1/1),100% (1/1),100% (1/1),I am worried about being able to pay for rent and having enough money to buy food.,I am worried about not finding a job or internship for next summer.,If you need help just me know what I can do to help.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",,
3D06DR5225J6UY0LQZ4AVF0GSIDAMH,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3K5TEWLKGVB6CNBM6H2GOT3UEMUIV2,A12UVTYGWSV0G,Approved,Mon Apr 19 09:07:29 PDT 2021,Mon Apr 19 09:08:49 PDT 2021,Thu Apr 22 09:08:49 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,80,100% (7/7),100% (7/7),100% (7/7),I am worried about being able to pay for rent and having enough money to buy food.,I am worried about not finding a job or internship for next summer.,"Say Goodbye to Money Anxiety. But taking a few basic steps, such as setting a budget, building an emergency fund and monitoring your credit score, can help reset your attitude about money. By taking charge of your finances, you can shake off the money stress and start down the path toward achieving your financial goals.","It's not too late—so long as you're willing to put in the work. It's true: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",,
3CKVGCS3PG5DRGF8IU33IIN9BLJ0SS,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3L4D84MILZSXPX08JA6CLTRLJOBJHW,AE1A69PS9RKC4,Approved,Tue Apr 20 03:55:03 PDT 2021,Tue Apr 20 03:56:36 PDT 2021,Fri Apr 23 03:56:36 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,93,100% (2/2),100% (2/2),100% (2/2),I am concerned about COVID-19 uncertainty and my health.,I am stressed about my childcare responsibilities.,"The first of these symptoms might be the loss of smell and taste, while some people also may later battle headaches, debilitating fatigue, and trouble thinking clearly, sometimes referred to as “brain fog.”","Headaches, dizziness or shaking.",,
3N5YJ55YXG3CCGLL20JA8UPGX8NANH,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3FE7TXL1LINAWU13VFNEVQX58YI2QH,A12UVTYGWSV0G,Approved,Mon Apr 19 09:00:27 PDT 2021,Mon Apr 19 09:02:13 PDT 2021,Thu Apr 22 09:02:13 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,106,100% (7/7),100% (7/7),100% (7/7),My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"None of the vaccines are 100 percent effective at preventing infections. So even if people don't get very sick with COVID-19, they may still contract an infection and can potentially transmit the virus to others.","If you find yourself preparing for school by hoping for the best and imagining the worst, you're not alone. Here's what we heard from 600 people who took our survey on back-to-school worries.One third said they worry most about schoolwork. No surprise there. You'll be studying more advanced material, so it's natural to worry about whether you'll do OK.",,
3N5YJ55YXG3CCGLL20JA8UPGX8NANH,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3XM0HYN6NKZHRYC4OM3QXMGK05LEP3,AMQGOTPBRWYSF,Approved,Mon Apr 19 08:54:32 PDT 2021,Mon Apr 19 08:59:07 PDT 2021,Thu Apr 22 08:59:07 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,275,100% (1/1),100% (1/1),100% (1/1),My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,,
37MQ8Z1JQEWHJCUVWNZ6JS4PP4Z2YS,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,38F5OAUN5NC452Z6I1HFI3MCSR87H6,A12UVTYGWSV0G,Approved,Mon Apr 19 08:58:24 PDT 2021,Mon Apr 19 08:59:52 PDT 2021,Thu Apr 22 08:59:52 PDT 2021,Thu Apr 22 06:26:35 PDT 2021,,,88,100% (7/7),100% (7/7),100% (7/7),I am stressed about my childcare responsibilities.,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"So stress can affect anyone who feels overwhelmed — even kids. In preschoolers, separation from parents can cause anxiety. As kids get older, academic and social pressures (especially from trying to fit in) create stress. Many kids are too busy to have time to play creatively or relax after school.","None of the vaccines are 100 percent effective at preventing infections. So even if people don't get very sick with COVID-19, they may still contract an infection and can potentially transmit the virus to others",,
37MQ8Z1JQEWHJCUVWNZ6JS4PP4Z2YS,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3MMN5BL1WZ48WXZU7MU2XRIS4FX3MQ,A13CAAOJ5GP4UQ,Approved,Tue Apr 20 13:00:06 PDT 2021,Tue Apr 20 13:02:10 PDT 2021,Fri Apr 23 13:02:10 PDT 2021,Thu Apr 22 06:26:35 PDT 2021,,,124,100% (4/4),100% (4/4),100% (4/4),I am stressed about my childcare responsibilities.,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,,
37MQ8Z1JQEWHJCUVWNZ6JS4PP4Z2YS,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:13 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:13 PDT 2021,,,3TY7ZAOG5FKHPH0U3NZ3GGSHC38K07,ATRJ3T353COZ1,Approved,Thu Apr 22 13:44:32 PDT 2021,Thu Apr 22 13:58:53 PDT 2021,Sun Apr 25 13:58:53 PDT 2021,Sat Apr 24 19:02:02 PDT 2021,,,861,100% (3/3),100% (3/3),100% (3/3),I am stressed about my childcare responsibilities.,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,"Apparently I have been hearing a lot of people  talk about getting their second doses after having their first dose. I feel if the vaccine is detrimental as some people label it to be, it would have recorded low interest and counts of people that have taken it already but more people are register. I believe body system differs and the way our bodies react to treatment differs to. Just give it a good thought and see if it is something your body can handle at the moment.",,
3QGHA0EA0J07IKZR0FATZOMD82BWBO,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3570Y55XZPJ9KQ0WL4PXAGU8HQ3YGY,A12UVTYGWSV0G,Approved,Mon Apr 19 09:09:02 PDT 2021,Mon Apr 19 09:10:20 PDT 2021,Thu Apr 22 09:10:20 PDT 2021,Thu Apr 22 06:26:36 PDT 2021,,,78,100% (7/7),100% (7/7),100% (7/7),I am concerned about my mental health. I am having trouble finding time for self care.,I am nervous about making new friends and having a good social life.,"It’s Ok To Talk is not in the business of providing counselling services and does not own, operate or control the helpline numbers or apps listed on this website. The helpline numbers and apps are listed for referral purposes only, and It’s Ok To Talk does not make any recommendations or guarantees regarding the quality of response and medical advice you might receive from any of the helplines or apps. It’s Ok To Talk does not endorse these helplines or apps and makes no representations, warranties or guarantees as to, and assumes no responsibility for, the services provided by these entities. It’s Ok To Talk disclaims all liability for damages of any kind arising out of calls made to these helpline numbers or apps.",make eye contact with a stranger. smile at someone you don't know. introduce yourself to someone new. ask someone you just met a question.,,
3QGHA0EA0J07IKZR0FATZOMD82BWBO,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3FFJ6VRIL1OQJMA63KER30D4KT10II,A1DMD1AC2SCHV1,Approved,Tue Apr 20 08:37:00 PDT 2021,Tue Apr 20 08:39:57 PDT 2021,Fri Apr 23 08:39:57 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,177,100% (2/2),100% (2/2),100% (2/2),I am concerned about my mental health. I am having trouble finding time for self care.,I am nervous about making new friends and having a good social life.,You should take a few minutes out of every day to focus on you. Put a reminder on your phone to just get away from all the distractions. Maybe do a face mask or a bath bomb and soak.,"Just be yourself, those that gravitate towards you will be the ones who become friends. And don't worry about a social life. It will happen, don't force it.",,
3QGHA0EA0J07IKZR0FATZOMD82BWBO,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3OONKJ5DKCJ1ZVOJZVOL7E59NEVOB1,A3I4J5X509FJNF,Approved,Fri Apr 23 06:20:58 PDT 2021,Fri Apr 23 06:29:01 PDT 2021,Mon Apr 26 06:29:01 PDT 2021,Sat Apr 24 19:02:03 PDT 2021,,,483,100% (1/1),100% (1/1),100% (1/1),I am concerned about my mental health. I am having trouble finding time for self care.,I am nervous about making new friends and having a good social life.,Seek the help you need sooner than later.  There are many places for mental health that will assist you with getting back to a normal calm level.  Always make the time try to take something out of your daily routine to have that extra time because your health comes first.,"So are they, there are many nervous people like me when it comes to meeting someone for the first time.  When you get to the point of being more comfortable after just a few hangouts you'll know it was completely worth it.  Just keep it short and simple just ask them to meet for a quick coffee and talk about regular normal daily activities.",,
3QGHA0EA0J07IKZR0FATZOMD82BWBO,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3OS4RQUCR9F7TIBQ0S5VKKWVV53BFL,A13CAAOJ5GP4UQ,Approved,Tue Apr 20 08:02:04 PDT 2021,Tue Apr 20 08:04:14 PDT 2021,Fri Apr 23 08:04:14 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,130,100% (4/4),100% (4/4),100% (4/4),I am concerned about my mental health. I am having trouble finding time for self care.,I am nervous about making new friends and having a good social life.,Things are rough these days. Look for mental health apps and if needed search for mental health professionals. You can also check your university for free or cheap counseling and support groups. You got this!,I completely understand that. It is hard to make friends. Look for various social groups and apps. Check for clubs and groups at your university. You got this!,,
3SU800BH86SHUMCBOXSICPWF9M1QUV,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3AUQQEL7U5TV5SU62RDAIP3YSSD0VP,A12UVTYGWSV0G,Approved,Mon Apr 19 09:02:20 PDT 2021,Mon Apr 19 09:03:38 PDT 2021,Thu Apr 22 09:03:38 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,78,100% (7/7),100% (7/7),100% (7/7),I am nervous about making new friends and having a good social life.,I am being stressed by my roommates being loud and not paying attention to roommate agreement.,Make eye contact with a stranger. smile at someone you don't know. introduce yourself to someone new. ask someone you just met a question.,"You need to be able to talk to your roommates. If they are harassing or physically threatening you, then call the police on that as you would a similar situation if they weren't roommates.",,
3SU800BH86SHUMCBOXSICPWF9M1QUV,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3GA6AFUKOOOM4JYJGPEP5MAWNZ0H39,ATRJ3T353COZ1,Approved,Thu Apr 22 15:55:01 PDT 2021,Thu Apr 22 16:05:37 PDT 2021,Sun Apr 25 16:05:37 PDT 2021,Sat Apr 24 19:02:03 PDT 2021,,,636,100% (3/3),100% (3/3),100% (3/3),I am nervous about making new friends and having a good social life.,I am being stressed by my roommates being loud and not paying attention to roommate agreement.,"I know right, it is ok to be nervous but you have to go out your comfort zone and explore and make new friends. You have to live your life and be careful with your choice of friends. Keep friends that will help you grow and not affect you negatively.",I definitely  can relate to that feeling and it can be very annoying and unbearable. You can have a conversation about that with your roommate and make him/her realize that it is not favorable for you and that it is against the agreement you had before moving in with you. I'm sure it will resolve the issue.,,
3SX4X51T809UU1LX3FJNNJPLNISAOW,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,37U1UTWH9VMLUAISOBLFA7KDQS8R8M,A1DMD1AC2SCHV1,Approved,Thu Apr 22 06:44:48 PDT 2021,Thu Apr 22 06:58:18 PDT 2021,Sun Apr 25 06:58:18 PDT 2021,Sat Apr 24 19:02:03 PDT 2021,,,810,100% (2/2),100% (2/2),100% (2/2),I am being stressed by my roommates being loud and not paying attention to roommate agreement.,I am concerned about COVID-19 uncertainty and my health.,"I recommend telling your roommates that they are being a little too loud. If they don't respect what you say, remind them of the roommate agreement. If they still don't respect what you are saying, you need to find different roommates.","I would go to the doctor and express your concerns. If you have not had covid, I wouldn't be too worried about it. Just make sure you wear a mask and wash your hands often.",,
3SX4X51T809UU1LX3FJNNJPLNISAOW,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3B837J3LDOW3DUX129RKRYKE2IUSRU,A13CAAOJ5GP4UQ,Approved,Tue Apr 20 12:54:54 PDT 2021,Tue Apr 20 12:57:27 PDT 2021,Fri Apr 23 12:57:27 PDT 2021,Thu Apr 22 06:26:37 PDT 2021,,,153,100% (4/4),100% (4/4),100% (4/4),I am being stressed by my roommates being loud and not paying attention to roommate agreement.,I am concerned about COVID-19 uncertainty and my health.,I am so sorry you feel that way. Try talking to them and consult counseling or legal services at the university. You can try talking to the office where your lease is about seeing if they can help. You got this!,"I completely understand that. There are telehealth resources and COVID-19 at home tests that can help make sure you do not have it. Also, make sure you wear your mask, practice social distancing, and only go out when you have to. I believe in you!",,
3SX4X51T809UU1LX3FJNNJPLNISAOW,3MCSZWKJ0Y7R0YAC1SAHGY32QMZ61I,Provide advice about university student stressors,"Given two descriptions of common problems faced by university students, provide advice and encouragement.","advice, encouragement, survey",$0.06 ,Mon Apr 19 08:53:14 PDT 2021,5,BatchId:4413374;OriginalHitTemplateId:928390912;,3600,259200,Mon Apr 26 08:53:14 PDT 2021,,,3HMVI3QICJSCGBAT3L4U3TQ2FAOY1K,ATRJ3T353COZ1,Approved,Thu Apr 22 13:59:02 PDT 2021,Thu Apr 22 14:08:06 PDT 2021,Sun Apr 25 14:08:06 PDT 2021,Sat Apr 24 19:02:03 PDT 2021,,,544,100% (3/3),100% (3/3),100% (3/3),I am being stressed by my roommates being loud and not paying attention to roommate agreement.,I am concerned about COVID-19 uncertainty and my health.,I can relate to the way you are feeling but you need to draw your roommates's attention to the fact he or she is being loud and it does not comply to the agreement you had . Do not be overwhelmed with the situation just have the conversation and make sure you reach an understanding.,"I am as concerned as you are too but we should continue to practice the healthy safety procedures. Irrespective of the fact that many are taking the vaccine, we need to maintain healthy living and take care of our health",,
