HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Stressor1,Input.Response1,Input.Stressor2,Input.Response2,Input.Stressor3,Input.Response3,Answer.rating_1,Answer.rating_2,Answer.rating_3,Approve,Reject
37PGLWGSJT6QASJGHBJ7X0WVG5HKIO,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3C44YUNSI1PCZSY4SRS6R4YZ1SMPDM,A1Z3GFH6MNSU46,Approved,Sun May 02 15:50:44 PDT 2021,Sun May 02 16:00:07 PDT 2021,Wed May 05 16:00:07 PDT 2021,Sun May 02 18:47:45 PDT 2021,,,563,100% (14/14),100% (14/14),100% (14/14),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,Concentrate when the lessons are explained. Ask the doubts immediately and clarified it. Try to divide your time for each and every subjects. Read the lesson thoroughly one's or twice. And after reading the Question & Answers write it down with out seeing.This will remind in your mind for a longer time. Try to understand the sentences than only you can remember it.,I am stressed about my childcare responsibilities.,Being stressed about childcare is normal. Reach out to friends and family. Hire a babysitter.,I am worried about not finding a job or internship for next summer.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",9,10,10,,
37PGLWGSJT6QASJGHBJ7X0WVG5HKIO,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3JMSRU9HQIUUWI90AYCP3E52NSOEVP,A2JI1AH1YMSBC4,Approved,Sun May 02 15:48:14 PDT 2021,Sun May 02 15:55:19 PDT 2021,Wed May 05 15:55:19 PDT 2021,Sun May 02 18:47:45 PDT 2021,,,425,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,Concentrate when the lessons are explained. Ask the doubts immediately and clarified it. Try to divide your time for each and every subjects. Read the lesson thoroughly one's or twice. And after reading the Question & Answers write it down with out seeing.This will remind in your mind for a longer time. Try to understand the sentences than only you can remember it.,I am stressed about my childcare responsibilities.,Being stressed about childcare is normal. Reach out to friends and family. Hire a babysitter.,I am worried about not finding a job or internship for next summer.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",8,9,7,,
37PGLWGSJT6QASJGHBJ7X0WVG5HKIO,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3L70J4KAZGM5COS238A9199426MADR,A2519LCLPN7Y6I,Approved,Sun May 02 15:49:27 PDT 2021,Sun May 02 15:50:47 PDT 2021,Wed May 05 15:50:47 PDT 2021,Sun May 02 18:47:45 PDT 2021,,,80,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,Concentrate when the lessons are explained. Ask the doubts immediately and clarified it. Try to divide your time for each and every subjects. Read the lesson thoroughly one's or twice. And after reading the Question & Answers write it down with out seeing.This will remind in your mind for a longer time. Try to understand the sentences than only you can remember it.,I am stressed about my childcare responsibilities.,Being stressed about childcare is normal. Reach out to friends and family. Hire a babysitter.,I am worried about not finding a job or internship for next summer.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",8,9,7,,
37PGLWGSJT6QASJGHBJ7X0WVG5HKIO,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3S96KQ6I9M4ARKRB981QWEZWQV7DTF,A2AO8TE83SMIYB,Approved,Sun May 02 15:51:16 PDT 2021,Sun May 02 15:59:08 PDT 2021,Wed May 05 15:59:08 PDT 2021,Sun May 02 18:47:45 PDT 2021,,,472,100% (3/3),100% (3/3),100% (3/3),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,Concentrate when the lessons are explained. Ask the doubts immediately and clarified it. Try to divide your time for each and every subjects. Read the lesson thoroughly one's or twice. And after reading the Question & Answers write it down with out seeing.This will remind in your mind for a longer time. Try to understand the sentences than only you can remember it.,I am stressed about my childcare responsibilities.,Being stressed about childcare is normal. Reach out to friends and family. Hire a babysitter.,I am worried about not finding a job or internship for next summer.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",9,8,8,,
37PGLWGSJT6QASJGHBJ7X0WVG5HKIO,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3U5NZHP4LR2TB836ENBWIPDXTKGHPO,A2QOQF90L2WREO,Approved,Sun May 02 15:58:55 PDT 2021,Sun May 02 16:12:38 PDT 2021,Wed May 05 16:12:38 PDT 2021,Sun May 02 18:47:45 PDT 2021,,,823,100% (10/10),100% (10/10),100% (10/10),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,Concentrate when the lessons are explained. Ask the doubts immediately and clarified it. Try to divide your time for each and every subjects. Read the lesson thoroughly one's or twice. And after reading the Question & Answers write it down with out seeing.This will remind in your mind for a longer time. Try to understand the sentences than only you can remember it.,I am stressed about my childcare responsibilities.,Being stressed about childcare is normal. Reach out to friends and family. Hire a babysitter.,I am worried about not finding a job or internship for next summer.,"Check out resources online, there are a ton of places hiring if you look hard enough! If you need help let me know.",8,9,9,,
3N5YJ55YXG3CCGLL20JA8UPGXSHNAS,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,30H4UDGLT2IF3M4H5KR9AULTA6EMP1,A30CO5YCHZUZD9,Approved,Sun May 02 15:50:40 PDT 2021,Sun May 02 15:52:09 PDT 2021,Wed May 05 15:52:09 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,89,100% (1/1),100% (1/1),100% (1/1),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"Do not afraid those things, you give attention to the studies and you will win and recieve the grades. You need to work hard then only you will be rewarded. Unless you pay attention to the study you never win. So you concentrate in the schoolwork and appear for the examination with full concious.",I am stressed about my childcare responsibilities.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I am worried about not finding a job or internship for next summer.,"It's not too late so long as you're willing to put in the work. It's yes: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",10,4,8,,
3N5YJ55YXG3CCGLL20JA8UPGXSHNAS,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,32VNZTT0A74KB9VQC8V2TV48PXI4RH,A2QOQF90L2WREO,Approved,Sun May 02 15:59:13 PDT 2021,Sun May 02 16:14:02 PDT 2021,Wed May 05 16:14:02 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,889,100% (10/10),100% (10/10),100% (10/10),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"Do not afraid those things, you give attention to the studies and you will win and recieve the grades. You need to work hard then only you will be rewarded. Unless you pay attention to the study you never win. So you concentrate in the schoolwork and appear for the examination with full concious.",I am stressed about my childcare responsibilities.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I am worried about not finding a job or internship for next summer.,"It's not too late so long as you're willing to put in the work. It's yes: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",8,9,7,,
3N5YJ55YXG3CCGLL20JA8UPGXSHNAS,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,39N5ACM9HEN0W2LNGBN458F9A779PP,A2JI1AH1YMSBC4,Approved,Sun May 02 15:48:10 PDT 2021,Sun May 02 15:54:18 PDT 2021,Wed May 05 15:54:18 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,368,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"Do not afraid those things, you give attention to the studies and you will win and recieve the grades. You need to work hard then only you will be rewarded. Unless you pay attention to the study you never win. So you concentrate in the schoolwork and appear for the examination with full concious.",I am stressed about my childcare responsibilities.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I am worried about not finding a job or internship for next summer.,"It's not too late so long as you're willing to put in the work. It's yes: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",10,9,8,,
3N5YJ55YXG3CCGLL20JA8UPGXSHNAS,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3FTYUGLFSUL86IGL8CJSTYTIASL5DG,A3NFGEUZAH9V5G,Approved,Sun May 02 15:49:51 PDT 2021,Sun May 02 15:50:02 PDT 2021,Wed May 05 15:50:02 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,11,100% (12/12),100% (12/12),100% (12/12),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"Do not afraid those things, you give attention to the studies and you will win and recieve the grades. You need to work hard then only you will be rewarded. Unless you pay attention to the study you never win. So you concentrate in the schoolwork and appear for the examination with full concious.",I am stressed about my childcare responsibilities.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I am worried about not finding a job or internship for next summer.,"It's not too late so long as you're willing to put in the work. It's yes: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",7,6,7,,
3N5YJ55YXG3CCGLL20JA8UPGXSHNAS,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3LRLIPTPEQ9DQUYCVPWW5M4UMFJAK4,A2519LCLPN7Y6I,Approved,Sun May 02 15:49:51 PDT 2021,Sun May 02 15:54:04 PDT 2021,Wed May 05 15:54:04 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,253,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"Do not afraid those things, you give attention to the studies and you will win and recieve the grades. You need to work hard then only you will be rewarded. Unless you pay attention to the study you never win. So you concentrate in the schoolwork and appear for the examination with full concious.",I am stressed about my childcare responsibilities.,Childcare is stressful. There are resources at the university that can help such as childcare reimbursement. There are also case managers that can provide more resources if needed. You've got this!,I am worried about not finding a job or internship for next summer.,"It's not too late so long as you're willing to put in the work. It's yes: You're a bit behind the game, as deadlines for applications at many companies with formal internship programs have already passed. Now for the good news: There are still internship opportunities up for grabs.",9,8,9,,
3L1EFR8WWT5MJ5YZC6MX4U5NPJDF9Y,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3483FV8BEEJHMCIJG69GPLGE9W726K,A2JI1AH1YMSBC4,Approved,Sun May 02 15:48:08 PDT 2021,Sun May 02 15:49:46 PDT 2021,Wed May 05 15:49:46 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,98,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,I am stressed about my childcare responsibilities.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Vaccines are safe, and you should get vaccinated it will protect you against COVID-19",8,7,8,,
3L1EFR8WWT5MJ5YZC6MX4U5NPJDF9Y,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,352YTHGROVD7MFHNG3J8FR222OJH4W,A2519LCLPN7Y6I,Approved,Sun May 02 15:49:36 PDT 2021,Sun May 02 15:51:53 PDT 2021,Wed May 05 15:51:53 PDT 2021,Sun May 02 18:47:46 PDT 2021,,,137,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,I am stressed about my childcare responsibilities.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Vaccines are safe, and you should get vaccinated it will protect you against COVID-19",9,8,10,,
3L1EFR8WWT5MJ5YZC6MX4U5NPJDF9Y,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3TXWC2NHNZQX9U1F8SRY0DKKXRES9O,A3NFGEUZAH9V5G,Approved,Sun May 02 15:51:02 PDT 2021,Sun May 02 15:51:15 PDT 2021,Wed May 05 15:51:15 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,13,100% (12/12),100% (12/12),100% (12/12),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,I am stressed about my childcare responsibilities.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Vaccines are safe, and you should get vaccinated it will protect you against COVID-19",7,8,7,,
3L1EFR8WWT5MJ5YZC6MX4U5NPJDF9Y,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3TY7ZAOG5FKHPH0U3NZ3GGSHDT7K0N,A1Z3GFH6MNSU46,Approved,Sun May 02 15:50:47 PDT 2021,Sun May 02 16:00:51 PDT 2021,Wed May 05 16:00:51 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,604,100% (14/14),100% (14/14),100% (14/14),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,I am stressed about my childcare responsibilities.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Vaccines are safe, and you should get vaccinated it will protect you against COVID-19",10,7,10,,
3L1EFR8WWT5MJ5YZC6MX4U5NPJDF9Y,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3YGXWBAF70HG5767UB57405MPWFC4J,A2QOQF90L2WREO,Approved,Sun May 02 15:59:01 PDT 2021,Sun May 02 16:13:49 PDT 2021,Wed May 05 16:13:49 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,888,100% (10/10),100% (10/10),100% (10/10),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,I am for sure concerned about exams and schoolwork. I am doing my best in school and I am not worried about my grades. I consult with the teachers on what to work on and improve on. I maintain my focus taking on their advice.,I am stressed about my childcare responsibilities.,Finding a good child care facility for your child is always a tasking responsibility because you put a lot into consideration. Check the facility reviews online and you consider the proximity to your work place and schedule. I belief very soon you will get it over with . First times are really crazy I know but you got this!,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Vaccines are safe, and you should get vaccinated it will protect you against COVID-19",8,9,8,,
3XDSWAMB22SL8SVB267IIJA926PCQ6,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,378XPAWRUCDMKZ8OVMBKS6PHUBUAIT,AWJ3MAVSHICCR,Approved,Sun May 02 15:49:45 PDT 2021,Sun May 02 15:50:06 PDT 2021,Wed May 05 15:50:06 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,21,100% (6/6),100% (6/6),100% (5/5),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"I understand your situation very well. The fact that you are doing well at school means that you have the potential to perform well on your grades. You just have to take your time to read and understand the question, and be able to relate what you have learnt with the question before answering it. I am 100% positive that you will surely improve on your grades once you do that.",I am stressed about my childcare responsibilities.,"It's okay dear to have these concerns. First of all talk to your partner (if you have one) about your stress, this should be something you need to share and not keep for yourself. Did you consider maybe to hire a nanny or a babysitter to help you in managing everything? Or maybe you can ask some friends to take your children out while you do what you need to do or just relax.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"of course not, the vaccine is good, it is essential to take the vaccine",4,8,9,,
3XDSWAMB22SL8SVB267IIJA926PCQ6,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3C44YUNSI1PCZSY4SRS6R4YZ1SMDPA,A1Z3GFH6MNSU46,Approved,Sun May 02 15:50:54 PDT 2021,Sun May 02 16:02:48 PDT 2021,Wed May 05 16:02:48 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,714,100% (14/14),100% (14/14),100% (14/14),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"I understand your situation very well. The fact that you are doing well at school means that you have the potential to perform well on your grades. You just have to take your time to read and understand the question, and be able to relate what you have learnt with the question before answering it. I am 100% positive that you will surely improve on your grades once you do that.",I am stressed about my childcare responsibilities.,"It's okay dear to have these concerns. First of all talk to your partner (if you have one) about your stress, this should be something you need to share and not keep for yourself. Did you consider maybe to hire a nanny or a babysitter to help you in managing everything? Or maybe you can ask some friends to take your children out while you do what you need to do or just relax.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"of course not, the vaccine is good, it is essential to take the vaccine",10,7,9,,
3XDSWAMB22SL8SVB267IIJA926PCQ6,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3E7TUJ2EGCMR75IXB2W95EYKWO59DC,A1C7YB2GB9T6US,Approved,Sun May 02 15:58:56 PDT 2021,Sun May 02 16:02:26 PDT 2021,Wed May 05 16:02:26 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,210,100% (6/6),100% (6/6),100% (6/6),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"I understand your situation very well. The fact that you are doing well at school means that you have the potential to perform well on your grades. You just have to take your time to read and understand the question, and be able to relate what you have learnt with the question before answering it. I am 100% positive that you will surely improve on your grades once you do that.",I am stressed about my childcare responsibilities.,"It's okay dear to have these concerns. First of all talk to your partner (if you have one) about your stress, this should be something you need to share and not keep for yourself. Did you consider maybe to hire a nanny or a babysitter to help you in managing everything? Or maybe you can ask some friends to take your children out while you do what you need to do or just relax.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"of course not, the vaccine is good, it is essential to take the vaccine",4,7,4,,
3XDSWAMB22SL8SVB267IIJA926PCQ6,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3LEP4MGT3G0AVYXU9MA5WKTAKO7DBP,A2519LCLPN7Y6I,Approved,Sun May 02 15:49:56 PDT 2021,Sun May 02 15:54:25 PDT 2021,Wed May 05 15:54:25 PDT 2021,Sun May 02 18:47:47 PDT 2021,,,269,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"I understand your situation very well. The fact that you are doing well at school means that you have the potential to perform well on your grades. You just have to take your time to read and understand the question, and be able to relate what you have learnt with the question before answering it. I am 100% positive that you will surely improve on your grades once you do that.",I am stressed about my childcare responsibilities.,"It's okay dear to have these concerns. First of all talk to your partner (if you have one) about your stress, this should be something you need to share and not keep for yourself. Did you consider maybe to hire a nanny or a babysitter to help you in managing everything? Or maybe you can ask some friends to take your children out while you do what you need to do or just relax.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"of course not, the vaccine is good, it is essential to take the vaccine",9,8,9,,
3XDSWAMB22SL8SVB267IIJA926PCQ6,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,3QBD8R3Z21JHEW3AKGEYZ0Z3EAX4O7,A2JI1AH1YMSBC4,Approved,Sun May 02 15:48:07 PDT 2021,Sun May 02 15:49:52 PDT 2021,Wed May 05 15:49:52 PDT 2021,Sun May 02 18:47:48 PDT 2021,,,105,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"I understand your situation very well. The fact that you are doing well at school means that you have the potential to perform well on your grades. You just have to take your time to read and understand the question, and be able to relate what you have learnt with the question before answering it. I am 100% positive that you will surely improve on your grades once you do that.",I am stressed about my childcare responsibilities.,"It's okay dear to have these concerns. First of all talk to your partner (if you have one) about your stress, this should be something you need to share and not keep for yourself. Did you consider maybe to hire a nanny or a babysitter to help you in managing everything? Or maybe you can ask some friends to take your children out while you do what you need to do or just relax.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"of course not, the vaccine is good, it is essential to take the vaccine",7,7,7,,
30Z7M1Q8UYKR99YHWYURQXZL8XIA8R,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:13 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:13 PDT 2021,,,31T4R4OBOSGDOUOQW93E7CPWGY4C72,A2JI1AH1YMSBC4,Approved,Sun May 02 15:47:59 PDT 2021,Sun May 02 15:48:29 PDT 2021,Wed May 05 15:48:29 PDT 2021,Sun May 02 18:47:48 PDT 2021,,,30,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"If you find yourself preparing for school by hoping for the best and imagining the worst, you're not alone. Here's what we heard from 600 people who took our survey on back-to-school worries.
  
 

  One third said they worry most about schoolwork. No surprise there. You'll be studying more advanced material, so it's natural to worry about whether you'll do OK.",I am stressed about my childcare responsibilities.,It's okay to be concern about these responsibilities. Did you try to talk about this with your partner or your family? If that didn't work try to hire someone to help you home or ask your friends to help you to manage all this work.,My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,COVID-19 Vaccine is detrimental or not is a big doubt. So first fall we have to check online about the pros and cons of the vaccine. And also we have to speak to doctors about it. We can also speak to the person who have already taken the vaccine to know their experience after taking the vaccine. We should also know that the vaccine have been tested many times by many countries so not to worry about it.,8,7,8,,
